sample_id,label,source,env,snr_db,run_tag,bin_path,fold
3608,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_513_50118.bin,train
3609,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_513_50230.bin,train
3610,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_513_50436.bin,train
3611,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_513_50549.bin,train
3612,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_513_50664.bin,train
3613,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_513_50804.bin,train
3614,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_513_50908.bin,train
3615,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_513_50984.bin,train
3616,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_513_51105.bin,train
3617,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_542_51121.bin,train
3618,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_513_51188.bin,train
3619,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_513_51272.bin,train
3620,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_513_51373.bin,train
3621,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_513_51485.bin,train
3622,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_513_51634.bin,train
3623,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_547_52046.bin,train
3624,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_547_52151.bin,train
3625,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_547_52227.bin,train
3626,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_547_52339.bin,train
3627,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_53091.bin,train
3628,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_53246.bin,train
3629,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_53358.bin,train
3630,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_53504.bin,train
3631,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_53630.bin,train
3632,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_53794.bin,train
3633,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_53906.bin,train
3634,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_53999.bin,train
3635,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_54116.bin,train
3636,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_54240.bin,train
3637,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_54363.bin,train
3638,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_54448.bin,train
3639,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_54530.bin,train
3640,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_54598.bin,train
3641,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_54672.bin,train
3642,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_54733.bin,train
3643,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_54818.bin,train
3644,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_54909.bin,train
3645,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_54980.bin,train
3646,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_55057.bin,train
3647,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_55142.bin,train
3648,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_55201.bin,train
3649,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_55275.bin,train
3650,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_55372.bin,train
3651,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_55435.bin,train
3652,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_55492.bin,train
3653,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_55582.bin,train
3654,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_55648.bin,train
3655,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_55741.bin,train
3656,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_55827.bin,train
3657,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_55895.bin,train
3658,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_550_55969.bin,train
3659,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_574_56281.bin,train
3660,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_56462.bin,train
3661,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_56570.bin,train
3662,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_56675.bin,train
3663,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_56754.bin,train
3664,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_56834.bin,train
3665,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_56929.bin,train
3666,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_57040.bin,train
3667,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_57111.bin,train
3668,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_57251.bin,train
3669,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_57324.bin,train
3670,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_57424.bin,train
3671,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_57507.bin,train
3672,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_57607.bin,train
3673,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_57721.bin,train
3674,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_57800.bin,train
3675,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_57908.bin,train
3676,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_57986.bin,train
3677,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_58087.bin,train
3678,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_58167.bin,train
3679,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_58297.bin,train
3680,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_58414.bin,train
3681,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_58670.bin,train
3682,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_58727.bin,train
3683,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_575_58860.bin,train
3684,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_582_59289.bin,train
3685,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_582_59506.bin,train
3686,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_582_59588.bin,train
3687,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_585_59671.bin,train
3688,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_582_59698.bin,train
3689,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_582_59771.bin,train
3690,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_582_59843.bin,train
3691,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_582_59904.bin,train
3692,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_585_59964.bin,train
3693,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_582_59973.bin,train
3694,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_582_60060.bin,train
3695,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_582_60134.bin,train
3696,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_582_60201.bin,train
3697,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_588_60536.bin,train
3698,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_588_60646.bin,train
3699,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_588_60762.bin,train
3700,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_588_60873.bin,train
3701,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_588_61002.bin,train
3702,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_588_61140.bin,train
3703,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_588_61276.bin,train
3704,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_588_61363.bin,train
3705,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_588_61483.bin,train
3706,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_588_61607.bin,train
3707,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_588_61740.bin,train
3708,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_592_62294.bin,train
3709,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_592_62524.bin,train
3710,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_592_62621.bin,train
3711,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_592_62943.bin,train
3712,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_596_63202.bin,train
3713,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_596_63470.bin,train
3714,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_596_63562.bin,train
3715,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_596_63667.bin,train
3716,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_596_63955.bin,train
3717,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_596_64079.bin,train
3718,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_596_64195.bin,train
3719,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_637_65196.bin,train
3720,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_638_65496.bin,train
3721,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_639_65496.bin,train
3722,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_638_65665.bin,train
3723,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_639_65986.bin,train
3724,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_652_68386.bin,train
3725,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_653_68605.bin,train
3726,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_653_68687.bin,train
3727,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_650_68755.bin,train
3728,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_653_68782.bin,train
3729,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_653_68881.bin,train
3730,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_650_68917.bin,train
3731,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_655_69045.bin,train
3732,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_650_69130.bin,train
3733,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_680_70369.bin,train
3734,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_688_71070.bin,train
3735,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_690_71267.bin,train
3736,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_691_71270.bin,train
3737,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_691_71394.bin,train
3738,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_691_71480.bin,train
3739,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_691_71554.bin,train
3740,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_691_71604.bin,train
3741,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_691_71658.bin,train
3742,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_691_71706.bin,train
3743,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_691_71765.bin,train
3744,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_700_72099.bin,train
3745,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_702_72480.bin,train
3746,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_703_73009.bin,train
3747,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_708_74391.bin,train
3748,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_710_74467.bin,train
3749,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_712_74680.bin,train
3750,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_713_74822.bin,train
3751,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_713_75150.bin,train
3752,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_713_75498.bin,train
3753,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_716_75667.bin,train
3754,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_713_75734.bin,train
3755,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_717_75832.bin,train
3756,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_719_75951.bin,train
3757,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_716_76110.bin,train
3758,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_719_76117.bin,train
3759,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_719_76214.bin,train
3760,background,mixed,first,~11dB,g2,/Users/abhinav/research/experiments/odas/logs_g2/patch_719_76284.bin,train
3761,Bear,mixed,mar30,~5dB,rare1,/Users/abhinav/research/experiments/odas/logs_rare1/patch_628_62191.bin,train
